,Name,Year,Exp,Age,Tm,Pos,G,Gs,Mp,Fg,FgA,Fg%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,Ast,Stl,Blk,Tov,PF,Pts,BPM
10,Steven Adams,2016,2,22,0.0,5,80,80,25.2,3.3,5.3,0.613,0.0,0.0,0.0,3.3,5.3,0.613,0.613,1.4,2.5,0.5820000000000001,2.7,3.9,6.7,0.8,0.5,1.1,1.1,2.8,8.0,2.1
11,Steven Adams,2017,3,23,0.0,5,80,80,29.9,4.7,8.2,0.5710000000000001,0.0,0.0,0.0,4.7,8.2,0.5720000000000001,0.5710000000000001,2.0,3.2,0.611,3.5,4.2,7.7,1.1,1.1,1.0,1.8,2.4,11.3,0.6
12,Arron Afflalo,2008,0,22,0.0,2,75,9,12.9,1.3,3.2,0.41100000000000003,0.1,0.6,0.20800000000000002,1.2,2.6,0.461,0.43200000000000005,0.9,1.2,0.782,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.1,3.7,-1.6
13,Arron Afflalo,2009,1,23,0.0,2,74,8,16.7,1.8,4.1,0.43700000000000006,0.6,1.4,0.402,1.2,2.6,0.456,0.508,0.8,1.0,0.8170000000000001,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,4.9,-2.4
14,Arron Afflalo,2010,2,24,0.0,2,82,75,27.1,3.3,7.1,0.465,1.3,3.0,0.434,2.0,4.1,0.488,0.557,0.9,1.2,0.735,0.7,2.4,3.1,1.7,0.6,0.4,0.9,2.7,8.8,0.3
15,Arron Afflalo,2011,3,25,0.0,2,69,69,33.7,4.5,9.1,0.498,1.5,3.6,0.423,3.0,5.5,0.546,0.581,2.0,2.4,0.847,0.7,3.0,3.6,2.4,0.5,0.4,1.0,2.2,12.6,2.1
16,Arron Afflalo,2012,4,26,0.0,2,62,62,33.6,5.3,11.3,0.47100000000000003,1.4,3.6,0.39799999999999996,3.9,7.7,0.504,0.534,3.2,4.0,0.7979999999999999,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2,0.8
17,Arron Afflalo,2013,5,27,0.0,3,64,64,36.0,6.2,14.1,0.439,1.1,3.8,0.3,5.1,10.4,0.489,0.478,3.0,3.5,0.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5,-2.3
18,Arron Afflalo,2014,6,28,0.0,2,73,73,35.0,6.4,13.8,0.45899999999999996,1.8,4.1,0.42700000000000005,4.6,9.7,0.473,0.522,3.8,4.6,0.815,0.4,3.2,3.6,3.4,0.5,0.0,2.0,1.9,18.2,-0.6
19,Arron Afflalo,2015,7,29,0.5,2,78,72,32.1,4.8,11.3,0.424,1.5,4.3,0.354,3.3,7.1,0.466,0.491,2.1,2.5,0.843,0.3,2.8,3.2,1.7,0.5,0.1,1.5,2.1,13.3,-1.8
20,Arron Afflalo,2016,8,30,0.0,2,71,57,33.4,5.0,11.3,0.44299999999999995,1.3,3.4,0.382,3.7,7.9,0.469,0.5,1.5,1.8,0.84,0.3,3.4,3.7,2.0,0.4,0.1,1.2,2.0,12.8,-2.4
21,Arron Afflalo,2017,9,31,0.0,2,61,45,25.9,3.0,6.9,0.44,1.0,2.5,0.41100000000000003,2.0,4.4,0.457,0.514,1.4,1.5,0.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4,-3.5
22,Alexis Ajinca,2009,0,20,0.0,4,31,4,5.9,0.8,2.2,0.36200000000000004,0.0,0.1,0.0,0.8,2.2,0.373,0.36200000000000004,0.6,0.9,0.7140000000000001,0.3,0.7,1.0,0.1,0.2,0.2,0.4,1.1,2.3,-9.3
23,Alexis Ajinca,2010,1,21,0.0,5,6,0,5.0,0.8,1.7,0.5,0.0,0.0,0.0,0.8,1.7,0.5,0.5,0.0,0.2,0.0,0.2,0.5,0.7,0.0,0.2,0.2,0.3,0.8,1.7,-10.4
24,Alexis Ajinca,2011,2,22,0.5,5,34,2,10.0,1.7,3.9,0.444,0.4,1.0,0.353,1.4,2.9,0.475,0.489,0.4,0.5,0.722,0.5,1.8,2.3,0.3,0.3,0.6,0.5,2.1,4.2,-3.4
25,Alexis Ajinca,2014,3,25,0.0,5,56,30,17.0,2.4,4.4,0.546,0.0,0.0,0.0,2.4,4.4,0.5479999999999999,0.546,1.0,1.2,0.836,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3,5.9,-0.7
26,Alexis Ajinca,2015,4,26,0.0,5,68,8,14.1,2.7,4.8,0.55,0.0,0.0,0.0,2.7,4.8,0.55,0.55,1.2,1.5,0.818,1.5,3.1,4.6,0.7,0.3,0.8,1.0,2.2,6.5,0.2
27,Alexis Ajinca,2016,5,27,0.0,5,59,17,14.6,2.5,5.3,0.47600000000000003,0.0,0.0,0.0,2.5,5.3,0.478,0.47600000000000003,0.9,1.1,0.8390000000000001,1.3,3.3,4.6,0.5,0.3,0.6,0.9,2.3,6.0,-4.5
28,Alexis Ajinca,2017,6,28,0.0,5,39,15,15.0,2.3,4.6,0.5,0.0,0.1,0.0,2.3,4.5,0.511,0.5,0.7,1.0,0.725,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2.0,5.3,-4.1
29,Josh Akognon,2013,0,26,0.0,1,3,0,3.0,0.7,1.3,0.5,0.3,0.7,0.5,0.3,0.7,0.5,0.625,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,1.7,-0.2
30,Solomon Alabi,2011,0,22,0.0,5,12,0,4.9,0.3,1.3,0.2,0.0,0.0,0.0,0.3,1.3,0.2,0.2,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.2,0.2,0.3,0.4,0.5,-8.2
31,Solomon Alabi,2012,1,23,0.0,5,14,0,8.7,0.9,2.6,0.361,0.0,0.0,0.0,0.9,2.6,0.361,0.361,0.5,0.6,0.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4,-4.1
32,Furkan Aldemir,2015,0,23,0.0,4,41,9,13.2,1.0,1.9,0.513,0.0,0.1,0.0,1.0,1.8,0.5479999999999999,0.513,0.3,0.7,0.48100000000000004,1.9,2.4,4.3,0.7,0.4,0.4,0.4,2.3,2.3,-0.7
33,Cole Aldrich,2011,0,22,0.0,5,18,0,7.9,0.4,0.8,0.5329999999999999,0.0,0.0,0.0,0.4,0.8,0.5329999999999999,0.5329999999999999,0.1,0.2,0.5,0.7,1.2,1.9,0.2,0.3,0.4,0.4,1.7,1.0,-0.8
34,Cole Aldrich,2012,1,23,0.0,5,26,0,6.7,0.8,1.6,0.524,0.0,0.0,0.0,0.8,1.6,0.524,0.524,0.5,0.5,0.929,0.5,1.3,1.8,0.1,0.3,0.6,0.3,0.8,2.2,0.3
35,Cole Aldrich,2013,2,24,0.5,5,45,0,8.6,1.0,1.8,0.55,0.0,0.0,0.0,1.0,1.8,0.55,0.55,0.3,0.4,0.6,0.7,2.0,2.7,0.2,0.1,0.5,0.5,1.3,2.2,-4.0
36,Cole Aldrich,2014,3,25,0.0,5,46,2,7.2,0.7,1.3,0.541,0.0,0.0,0.0,0.7,1.3,0.541,0.541,0.6,0.7,0.867,0.8,2.0,2.8,0.3,0.2,0.7,0.4,0.9,2.0,1.2
37,Cole Aldrich,2015,4,26,0.0,5,61,16,16.0,2.4,4.9,0.478,0.0,0.0,0.0,2.4,4.9,0.478,0.478,0.8,1.0,0.7809999999999999,1.7,3.9,5.5,1.2,0.6,1.1,1.0,2.0,5.5,0.9
38,Cole Aldrich,2016,5,27,0.0,5,60,5,13.3,2.2,3.8,0.596,0.0,0.0,0.0,2.2,3.8,0.596,0.596,1.0,1.4,0.7140000000000001,1.4,3.4,4.8,0.8,0.8,1.1,1.1,2.3,5.5,4.8
39,Cole Aldrich,2017,6,28,0.0,5,62,0,8.6,0.7,1.4,0.523,0.0,0.0,0.0,0.7,1.4,0.523,0.523,0.2,0.4,0.682,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.4,1.7,0.6
40,LaMarcus Aldridge,2007,0,21,0.0,5,63,22,22.1,3.8,7.6,0.503,0.0,0.0,0.0,3.8,7.6,0.505,0.503,1.3,1.8,0.722,2.3,2.7,5.0,0.4,0.3,1.2,0.7,3.0,9.0,-0.9
41,LaMarcus Aldridge,2008,1,22,0.0,4,76,76,34.9,7.4,15.3,0.484,0.0,0.1,0.14300000000000002,7.4,15.2,0.486,0.484,3.0,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8,0.8
42,LaMarcus Aldridge,2009,2,23,0.0,4,81,81,37.1,7.4,15.3,0.484,0.1,0.3,0.25,7.3,15.0,0.489,0.486,3.2,4.1,0.7809999999999999,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6,18.1,1.9
43,LaMarcus Aldridge,2010,3,24,0.0,4,78,78,37.5,7.4,15.0,0.495,0.1,0.2,0.313,7.4,14.8,0.498,0.49700000000000005,2.9,3.9,0.757,2.5,5.6,8.0,2.1,0.9,0.6,1.3,3.0,17.9,1.6
44,LaMarcus Aldridge,2011,4,25,0.0,4,81,81,39.6,8.7,17.5,0.5,0.0,0.3,0.174,8.7,17.2,0.505,0.501,4.3,5.5,0.7909999999999999,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8,2.4
45,LaMarcus Aldridge,2012,5,26,0.0,4,55,55,36.3,8.8,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0,0.8140000000000001,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7,2.4
46,LaMarcus Aldridge,2013,6,27,0.0,4,74,74,37.7,8.6,17.8,0.484,0.0,0.2,0.14300000000000002,8.6,17.6,0.488,0.485,3.8,4.7,0.81,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1,0.8
47,LaMarcus Aldridge,2014,7,28,0.0,4,69,69,36.2,9.4,20.6,0.45799999999999996,0.0,0.2,0.2,9.4,20.4,0.461,0.45899999999999996,4.3,5.2,0.8220000000000001,2.4,8.7,11.1,2.6,0.9,1.0,1.8,2.1,23.2,0.3
48,LaMarcus Aldridge,2015,8,29,0.0,4,71,71,35.4,9.3,19.9,0.466,0.5,1.5,0.35200000000000004,8.8,18.5,0.475,0.479,4.3,5.1,0.845,2.5,7.7,10.2,1.7,0.7,1.0,1.7,1.8,23.4,0.3
49,LaMarcus Aldridge,2016,9,30,0.0,4,74,74,30.6,7.2,14.1,0.513,0.0,0.2,0.0,7.2,13.9,0.521,0.513,3.5,4.1,0.858,2.4,6.2,8.5,1.5,0.5,1.1,1.3,2.0,18.0,1.8
50,LaMarcus Aldridge,2017,10,31,0.0,4,72,72,32.4,6.9,14.6,0.47700000000000004,0.3,0.8,0.41100000000000003,6.6,13.8,0.48,0.488,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,1.0
51,Cliff Alexander,2016,0,20,0.0,4,8,0,4.5,0.6,1.3,0.5,0.0,0.0,0.0,0.6,1.3,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.8,0.0,0.1,0.3,0.1,0.1,1.3,-7.0
52,Lavoy Allen,2012,0,22,0.0,4,41,15,15.2,1.9,4.1,0.473,0.0,0.0,0.0,1.9,4.1,0.473,0.473,0.3,0.3,0.7859999999999999,1.1,3.0,4.2,0.8,0.3,0.4,0.5,1.8,4.1,-1.3
53,Lavoy Allen,2013,1,23,0.0,5,79,37,21.1,2.6,5.7,0.45399999999999996,0.0,0.0,0.0,2.6,5.7,0.455,0.45399999999999996,0.5,0.8,0.7170000000000001,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,5.8,-2.6
54,Lavoy Allen,2014,2,24,0.5,4,65,2,16.5,2.1,4.6,0.447,0.0,0.2,0.154,2.0,4.4,0.46,0.45,0.5,0.8,0.66,1.8,3.0,4.8,1.1,0.4,0.5,0.7,1.9,4.7,-2.8
55,Lavoy Allen,2015,3,25,0.0,5,63,0,17.0,2.2,4.7,0.47200000000000003,0.0,0.0,0.0,2.2,4.7,0.47200000000000003,0.47200000000000003,0.5,0.7,0.7020000000000001,2.0,3.2,5.1,1.2,0.2,0.7,0.6,1.6,5.0,0.8
56,Lavoy Allen,2016,4,26,0.0,4,79,28,20.2,2.4,4.7,0.516,0.0,0.0,0.0,2.4,4.7,0.516,0.516,0.6,0.9,0.63,2.1,3.3,5.4,1.0,0.3,0.5,0.9,1.9,5.4,-0.6
57,Lavoy Allen,2017,5,27,0.0,4,61,5,14.3,1.3,2.8,0.45799999999999996,0.0,0.0,0.0,1.3,2.7,0.461,0.45799999999999996,0.4,0.5,0.6970000000000001,1.7,1.9,3.6,0.9,0.3,0.4,0.5,1.3,2.9,-0.3
58,Tony Allen,2005,0,23,0.0,2,77,34,16.4,2.4,5.0,0.475,0.2,0.4,0.387,2.2,4.6,0.483,0.491,1.5,2.0,0.737,1.1,1.8,2.9,0.8,1.0,0.3,1.0,2.0,6.4,-0.1
59,Tony Allen,2006,1,24,0.0,1,51,9,19.2,2.5,5.4,0.47100000000000003,0.2,0.7,0.324,2.3,4.7,0.49200000000000005,0.491,2.0,2.6,0.746,0.6,1.5,2.2,1.3,1.0,0.4,1.3,2.5,7.2,-1.4
60,Tony Allen,2007,2,25,0.0,2,33,18,24.4,4.0,7.8,0.514,0.2,1.0,0.242,3.8,6.8,0.5529999999999999,0.529,3.2,4.1,0.784,1.1,2.7,3.8,1.7,1.5,0.4,2.3,2.6,11.5,1.1
61,Tony Allen,2008,3,26,0.0,2,75,11,18.3,2.3,5.2,0.434,0.2,0.8,0.316,2.0,4.4,0.455,0.45799999999999996,1.8,2.4,0.762,0.5,1.8,2.2,1.5,0.8,0.3,1.5,2.2,6.6,-1.4
62,Tony Allen,2009,4,27,0.0,2,46,2,19.3,3.0,6.2,0.48200000000000004,0.1,0.6,0.222,2.8,5.6,0.51,0.493,1.7,2.4,0.725,0.5,1.8,2.3,1.4,1.2,0.5,1.7,2.1,7.8,-0.3
63,Tony Allen,2010,5,28,0.0,2,54,8,16.5,2.4,4.7,0.51,0.0,0.1,0.0,2.4,4.6,0.52,0.51,1.3,2.2,0.605,1.0,1.7,2.7,1.3,1.1,0.4,1.2,2.0,6.1,0.8
64,Tony Allen,2011,6,29,0.0,2,72,31,20.8,3.5,6.8,0.51,0.1,0.3,0.174,3.4,6.5,0.527,0.514,1.9,2.5,0.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9,3.6
65,Tony Allen,2012,7,30,0.0,2,58,57,26.3,3.6,7.7,0.469,0.1,0.4,0.308,3.5,7.3,0.479,0.478,2.4,3.0,0.8,1.7,2.3,4.0,1.4,1.8,0.6,1.6,2.4,9.8,2.5
66,Tony Allen,2013,8,31,0.0,2,79,79,26.7,3.6,8.1,0.445,0.0,0.3,0.125,3.6,7.8,0.45799999999999996,0.447,1.7,2.4,0.7170000000000001,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,8.9,1.3
67,Tony Allen,2014,9,32,0.0,2,55,28,23.2,3.7,7.5,0.494,0.2,0.9,0.23399999999999999,3.5,6.7,0.527,0.507,1.4,2.2,0.628,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2,9.0,2.3
68,Tony Allen,2015,10,33,0.0,2,63,41,26.2,3.6,7.2,0.495,0.2,0.5,0.345,3.4,6.8,0.505,0.505,1.3,2.0,0.627,1.6,2.8,4.4,1.4,2.0,0.5,1.4,2.6,8.6,3.3
69,Tony Allen,2016,11,34,0.0,2,64,57,25.3,3.4,7.3,0.45799999999999996,0.2,0.7,0.35700000000000004,3.1,6.7,0.46799999999999997,0.474,1.4,2.2,0.652,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7,8.4,-0.1
70,Tony Allen,2017,12,35,0.0,2,71,66,27.0,3.9,8.4,0.461,0.2,0.8,0.278,3.6,7.6,0.479,0.473,1.1,1.8,0.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1,0.6
71,Al-Farouq Aminu,2011,0,20,0.0,3,81,14,17.9,2.0,5.0,0.39399999999999996,0.6,1.8,0.315,1.4,3.2,0.43700000000000006,0.45,1.1,1.5,0.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,5.6,-3.0
72,Al-Farouq Aminu,2012,1,21,0.0,3,66,21,22.4,2.3,5.5,0.41100000000000003,0.2,0.7,0.27699999999999997,2.1,4.8,0.431,0.429,1.3,1.7,0.754,1.4,3.2,4.7,1.0,0.9,0.5,1.4,2.1,6.0,-1.3
73,Al-Farouq Aminu,2013,2,22,0.0,3,76,71,27.2,3.0,6.2,0.475,0.1,0.3,0.21100000000000002,2.9,6.0,0.486,0.479,1.3,1.8,0.737,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,7.3,0.4
74,Al-Farouq Aminu,2014,3,23,0.0,3,80,65,25.6,2.9,6.2,0.474,0.2,0.6,0.271,2.8,5.6,0.496,0.48700000000000004,1.1,1.7,0.664,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8,7.2,-0.3
75,Al-Farouq Aminu,2015,4,24,0.0,3,74,3,18.5,2.0,4.8,0.41200000000000003,0.5,1.7,0.27399999999999997,1.5,3.1,0.485,0.45899999999999996,1.1,1.6,0.7120000000000001,1.5,3.1,4.6,0.8,0.9,0.8,0.7,1.9,5.6,2.4
76,Al-Farouq Aminu,2016,5,25,0.0,3,82,82,28.5,3.6,8.8,0.41600000000000004,1.5,4.3,0.361,2.1,4.5,0.46799999999999997,0.503,1.4,1.9,0.737,1.2,4.9,6.1,1.7,0.9,0.6,1.5,2.1,10.2,0.2
77,Al-Farouq Aminu,2017,6,26,0.0,3,61,25,29.1,3.0,7.6,0.39299999999999996,1.1,3.5,0.33,1.9,4.2,0.445,0.46799999999999997,1.6,2.2,0.706,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,8.7,-1.1
78,Lou Amundson,2007,0,24,0.5,4,11,0,8.1,0.5,1.4,0.4,0.0,0.0,0.0,0.5,1.4,0.4,0.4,0.4,0.9,0.4,1.2,1.4,2.5,0.1,0.1,0.7,0.5,1.4,1.5,-4.1
79,Lou Amundson,2008,1,25,0.0,4,16,0,4.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.1,0.4,0.28600000000000003,0.4,0.3,0.8,0.0,0.1,0.1,0.1,0.8,1.1,-8.8
80,Lou Amundson,2009,2,26,0.0,4,76,0,13.7,1.8,3.3,0.536,0.0,0.0,0.0,1.8,3.3,0.5379999999999999,0.536,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2,-0.5
81,Lou Amundson,2010,3,27,0.0,4,79,0,14.8,1.9,3.5,0.551,0.0,0.0,0.0,1.9,3.5,0.5529999999999999,0.551,0.8,1.6,0.545,1.6,2.8,4.4,0.4,0.3,0.9,0.7,2.1,4.7,0.4
82,Lou Amundson,2011,4,28,0.0,4,46,7,15.0,1.8,4.0,0.45399999999999996,0.0,0.0,0.0,1.8,4.0,0.45399999999999996,0.45399999999999996,0.7,1.9,0.391,1.8,2.3,4.0,0.4,0.3,0.7,0.5,1.9,4.3,-4.9
83,Lou Amundson,2012,5,29,0.0,4,60,0,12.6,1.5,3.5,0.43,0.0,0.0,0.0,1.5,3.5,0.43,0.43,0.6,1.4,0.42700000000000005,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6,-2.7
84,Lou Amundson,2013,6,30,0.5,4,39,0,9.5,0.8,2.1,0.395,0.0,0.0,0.0,0.8,2.1,0.395,0.395,0.3,0.9,0.33299999999999996,1.2,1.5,2.7,0.3,0.4,0.3,0.5,1.4,1.9,-3.3
85,Lou Amundson,2014,7,31,0.5,4,19,0,9.7,0.8,1.7,0.5,0.0,0.0,0.0,0.8,1.7,0.5,0.5,0.3,1.3,0.25,1.5,1.4,2.9,0.3,0.5,0.6,0.7,2.6,2.0,-1.3
86,Lou Amundson,2015,8,32,0.5,4,53,35,17.7,2.1,4.8,0.42700000000000005,0.0,0.0,0.0,2.1,4.8,0.429,0.42700000000000005,0.8,1.6,0.47100000000000003,1.8,3.3,5.1,1.3,0.4,1.0,1.2,2.4,4.9,-2.0
87,Lou Amundson,2016,9,33,0.0,4,29,0,7.0,0.7,1.8,0.358,0.0,0.0,0.0,0.7,1.8,0.358,0.358,0.5,0.9,0.519,0.8,0.9,1.7,0.4,0.2,0.2,0.5,1.5,1.8,-5.0
88,Chris Andersen,2002,0,23,0.0,5,24,1,10.9,1.0,3.1,0.33799999999999997,0.0,0.2,0.0,1.0,2.9,0.35700000000000004,0.33799999999999997,0.9,1.2,0.7859999999999999,1.6,1.6,3.2,0.3,0.3,1.2,0.5,1.5,3.0,-1.9
89,Chris Andersen,2003,1,24,0.0,5,59,3,15.4,1.9,4.8,0.4,0.0,0.0,0.0,1.9,4.8,0.401,0.4,1.3,2.4,0.55,1.8,2.8,4.6,0.5,0.5,1.0,1.0,1.5,5.2,-2.7
90,Chris Andersen,2004,2,25,0.0,4,71,0,14.5,1.3,2.9,0.44299999999999995,0.0,0.0,0.0,1.3,2.8,0.446,0.44299999999999995,0.9,1.5,0.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,1.7,3.4,0.5
91,Chris Andersen,2005,3,26,0.0,5,67,2,21.3,2.9,5.3,0.534,0.0,0.0,0.0,2.9,5.3,0.5379999999999999,0.534,2.0,2.8,0.6890000000000001,2.0,4.1,6.1,1.1,0.2,1.5,1.0,2.1,7.7,1.2
92,Chris Andersen,2006,4,27,0.0,5,32,2,17.8,1.8,3.1,0.5710000000000001,0.0,0.0,0.0,1.8,3.1,0.5710000000000001,0.5710000000000001,1.5,3.2,0.47600000000000003,1.9,2.9,4.8,0.2,0.3,1.3,0.8,2.6,5.0,-1.5
93,Chris Andersen,2008,5,29,0.0,5,5,0,6.8,0.4,1.4,0.28600000000000003,0.0,0.0,0.0,0.4,1.4,0.28600000000000003,0.28600000000000003,0.4,0.8,0.5,0.4,1.4,1.8,0.0,0.0,0.8,0.2,1.2,1.2,-9.6
94,Chris Andersen,2009,6,30,0.0,5,71,1,20.6,2.3,4.1,0.5479999999999999,0.0,0.1,0.2,2.2,4.0,0.56,0.551,1.8,2.5,0.718,2.3,3.9,6.2,0.4,0.6,2.5,1.0,2.5,6.4,3.4
95,Chris Andersen,2010,7,31,0.0,4,76,0,22.3,1.9,3.3,0.5660000000000001,0.0,0.0,0.0,1.9,3.3,0.573,0.5660000000000001,2.2,3.1,0.695,1.9,4.4,6.4,0.4,0.6,1.9,0.8,2.3,5.9,2.1
96,Chris Andersen,2011,8,32,0.0,5,45,0,16.3,1.8,3.0,0.599,0.0,0.0,0.0,1.8,3.0,0.603,0.599,1.9,3.0,0.637,1.7,3.2,4.9,0.4,0.5,1.3,0.6,1.8,5.6,3.3
97,Chris Andersen,2012,9,33,0.0,5,32,1,15.2,1.8,3.4,0.546,0.0,0.0,0.0,1.8,3.4,0.546,0.546,1.6,2.6,0.61,1.5,3.1,4.6,0.2,0.6,1.4,0.5,1.6,5.3,1.4
98,Chris Andersen,2013,10,34,0.0,5,42,0,14.9,1.7,2.9,0.5770000000000001,0.0,0.1,0.667,1.6,2.9,0.575,0.585,1.5,2.2,0.677,1.4,2.7,4.1,0.4,0.4,1.0,0.6,2.1,4.9,1.2
99,Chris Andersen,2014,11,35,0.0,5,72,0,19.4,2.5,3.8,0.644,0.0,0.2,0.25,2.4,3.7,0.662,0.649,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,1.6
100,Chris Andersen,2015,12,36,0.0,5,60,20,18.9,2.0,3.5,0.58,0.1,0.2,0.308,1.9,3.2,0.598,0.589,1.3,1.9,0.667,1.3,3.7,5.0,0.7,0.4,1.0,0.7,1.5,5.3,1.0
101,Chris Andersen,2016,13,37,0.5,5,27,15,14.9,1.4,2.7,0.528,0.1,0.5,0.28600000000000003,1.3,2.1,0.586,0.556,0.9,1.3,0.6940000000000001,1.3,2.3,3.6,0.4,0.6,0.5,0.3,1.1,3.9,0.8
102,Chris Andersen,2017,14,38,0.0,5,12,0,9.5,0.8,1.8,0.409,0.0,0.3,0.0,0.8,1.6,0.474,0.409,0.8,1.2,0.7140000000000001,0.8,1.8,2.6,0.4,0.4,0.6,0.4,1.7,2.3,-0.9
103,Alan Anderson,2006,0,23,0.0,3,36,7,15.7,2.1,5.0,0.414,0.7,1.6,0.414,1.4,3.4,0.415,0.48100000000000004,0.9,1.1,0.805,0.6,1.3,1.9,0.9,0.3,0.1,0.9,1.3,5.8,-3.7
104,Alan Anderson,2007,1,24,0.0,2,17,0,15.1,2.2,4.8,0.457,0.3,1.2,0.25,1.9,3.6,0.525,0.488,1.1,1.4,0.826,0.6,1.2,1.9,1.2,0.4,0.0,1.3,1.9,5.8,-4.0
105,Alan Anderson,2012,2,29,0.0,3,17,12,27.1,3.2,8.4,0.387,1.4,3.6,0.39299999999999996,1.8,4.8,0.38299999999999995,0.47200000000000003,1.7,2.0,0.853,0.5,1.5,2.0,1.5,0.3,0.2,1.5,2.1,9.6,-3.4
106,Alan Anderson,2013,3,30,0.0,3,65,2,23.0,3.6,9.5,0.38299999999999995,1.5,4.4,0.33299999999999996,2.2,5.1,0.426,0.46,1.9,2.3,0.857,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,10.7,-2.0
107,Alan Anderson,2014,4,31,0.0,3,78,26,22.7,2.5,6.2,0.4,1.1,3.2,0.33899999999999997,1.4,3.0,0.46399999999999997,0.48700000000000004,1.2,1.5,0.78,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9,7.2,-2.2
108,Alan Anderson,2015,5,32,0.0,2,74,19,23.6,2.6,5.9,0.44299999999999995,1.0,2.8,0.348,1.6,3.1,0.53,0.526,1.1,1.4,0.812,0.4,2.3,2.8,1.1,0.8,0.1,0.8,2.0,7.4,-0.5
109,Alan Anderson,2016,6,33,0.0,2,13,0,14.8,1.6,4.5,0.35600000000000004,0.9,2.8,0.324,0.7,1.7,0.409,0.45799999999999996,0.8,1.2,0.733,0.1,2.0,2.1,1.1,0.3,0.1,0.2,1.9,5.0,-2.8
110,Alan Anderson,2017,7,34,0.0,3,30,0,10.3,1.0,2.7,0.375,0.5,1.5,0.318,0.5,1.2,0.444,0.46299999999999997,0.4,0.5,0.75,0.1,0.7,0.8,0.4,0.1,0.0,0.2,1.2,2.9,-4.9
111,James Anderson,2011,0,21,0.0,3,26,2,11.0,1.2,3.1,0.38299999999999995,0.7,1.8,0.391,0.5,1.3,0.371,0.494,0.5,0.7,0.778,0.1,0.8,0.9,0.7,0.1,0.2,0.5,0.9,3.6,-3.4
112,James Anderson,2012,1,22,0.0,2,51,2,11.8,1.3,3.4,0.379,0.4,1.3,0.27899999999999997,0.9,2.1,0.44299999999999995,0.434,0.8,1.0,0.75,0.3,1.2,1.5,0.8,0.2,0.0,0.6,0.7,3.7,-3.6
113,James Anderson,2013,2,23,0.5,2,39,2,10.3,1.3,3.2,0.413,0.5,1.5,0.35,0.8,1.7,0.47,0.496,0.6,0.7,0.857,0.5,1.4,1.8,1.1,0.4,0.1,0.6,0.6,3.8,-0.1
114,James Anderson,2014,3,24,0.0,2,80,62,28.9,3.9,9.0,0.431,1.4,4.4,0.32799999999999996,2.4,4.6,0.53,0.511,1.0,1.3,0.726,0.7,3.0,3.8,1.9,0.9,0.4,1.3,1.9,10.1,-2.5
115,James Anderson,2016,4,26,0.0,2,51,15,14.1,1.3,3.5,0.376,0.5,1.7,0.267,0.9,1.8,0.478,0.441,0.4,0.6,0.759,0.3,1.4,1.7,0.8,0.4,0.3,0.8,1.1,3.5,-4.2
